"Date Time","Open","High","Low","Close","Change","Volume","Open Interest","MACD","MACD-Signal","MACD-Histogram"
2006-03-20,555.2,561.4,545.1,560.5,5.399999999999977,87333,320675,36.635256410256375,36.43960113960113,0.19565527065524435
2006-03-27,560.4,594.6,558.9,586.7,26.200000000000045,132980,340716,36.02692307692314,36.852065527065534,-0.8251424501423941
2006-04-03,587.8,603.1,586.3,592.7,6,61302,345348,34.57884615384614,36.70776353276354,-2.1289173789174
2006-04-10,593.5,608.4,592.6,600.1,7.399999999999977,57511,346569,33.48589743589753,36.25519943019945,-2.7693019943019195
2006-04-17,603,649,600.3,635.5,35.39999999999998,86210,354145,33.06923076923067,35.69779202279202,-2.628561253561351
2006-04-24,642.3,658.2,621,654.5,19,67042,354693,33.06602564102559,35.14715099715099,-2.0811253561253977
2006-05-01,656.8,687,652,684.3,29.799999999999955,75039,357722,35.258333333333326,35.00078347578348,0.25754985754984716
2006-05-08,684.4,732,673,711.8,27.5,86435,351168,39.035256410256466,35.323646723646725,3.7116096866097408
2006-05-15,715.7,721.5,651,657.5,-54.299999999999955,94128,334165,40.47179487179483,35.73639601139601,4.735398860398817
2006-05-22,658,675,636.8,657.4,-0.10000000000002274,119641,317181,41.72948717948714,36.30242165242165,5.427065527065487
2006-05-29,659.9,671.5,624,641,-16.399999999999977,76938,295384,44.88397435897434,37.28653846153845,7.5974358974358935
2006-06-05,642.1,650.9,608,612.8,-28.200000000000045,53941,283029,46.51538461538462,38.6128205128205,7.902564102564121
2006-06-12,610.4,616.4,546.4,581.7,-31.09999999999991,66313,289940,45.36666666666656,39.93290598290595,5.43376068376061
2006-06-19,583.7,598.3,564.3,588,6.2999999999999545,41059,289331,42.290384615384596,40.957478632478605,1.3329059829059915
2006-06-26,587.4,618,579.1,616,28,45780,291345,40.49743589743582,41.783190883190855,-1.2857549857550339
2006-07-03,627,639.5,619.5,634.8,18.799999999999955,51394,301390,39.78910256410268,42.28660968660967,-2.4975071225069954
2006-07-10,631.9,669,621.9,668,33.200000000000045,59024,319086,38.22820512820533,42.19693732193733,-3.968732193731995
2006-07-17,668.3,677.5,616,620.2,-47.799999999999955,75053,327573,32.82371794871801,41.34715099715101,-8.523433048432999
2006-07-24,620.9,653.8,602.5,647.8,27.59999999999991,112788,316506,26.547435897436003,39.66025641025644,-13.112820512820434
2006-07-31,647.2,668.2,640.5,656,8.200000000000045,36965,305892,18.65128205128201,36.74551282051285,-18.09423076923084
2006-08-07,655.8,666.5,636.5,644.4,-11.600000000000023,37678,313039,14.063461538461524,33.13974358974362,-19.076282051282092
2006-08-14,643.6,643.8,616.5,621.7,-22.699999999999932,39375,309634,8.507692307692196,29.044301994302018,-20.536609686609822
2006-08-21,624.5,639.8,621.6,630.8,9.099999999999909,27040,306928,4.980769230769283,24.898789173789208,-19.918019943019925
2006-08-28,631.9,635.9,615.5,632.6,1.8000000000000682,29192,309460,4.146153846153879,20.85975783475788,-16.713603988604
2006-09-04,635.5,648.5,613.5,617.3,-15.300000000000068,49005,320199,4.189743589743671,16.904273504273547,-12.714529914529876
2006-09-11,617.7,619,576.6,583,-34.299999999999955,55433,316582,2.700000000000159,12.956695156695194,-10.256695156695034
2006-09-18,586,598.2,578.3,595.4,12.399999999999977,33592,325403,-0.3589743589742511,9.269729344729386,-9.628703703703637
2006-09-25,595.5,612.4,587.5,604.2,8.800000000000068,45031,323035,-3.5820512820511112,5.922008547008596,-9.504059829059706
2006-10-02,604,609.2,563.5,576.8,-27.40000000000009,46967,330599,-10.570512820512704,2.6751424501425163,-13.24565527065522
